Time,Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z
138.65,1.549,7.503,-10.544,4.146,7.073,-14.756
138.7,-1.415,6.421,-10.199,-2.5,5.122,-2.622
138.75,1.073,5.895,-10.594,-1.098,0.427,2.683
138.8,0.685,4.7,-8.013,-27.683,12.866,1.098
138.85,0.259,4.477,-9.943,-15.976,2.927,0.976
138.9,1.13,6.625,-10.283,-42.439,3.049,4.817
138.95,0.716,5.262,-8.784,-31.707,1.463,4.756
139,1.159,5.952,-7.29,-53.354,5.854,6.829
139.05,1.92,8.416,-8.674,-40.427,2.561,2.256
139.1,-0.934,7.638,-9.96,-51.829,-7.805,5.244
139.15,0.658,8.219,-7.932,-26.22,8.11,-1.951
139.2,0.888,7.685,-6.725,-1.646,5.244,-2.5
139.25,0.462,7.836,-6.637,-0.183,2.622,-1.768
139.3,0.97,8.037,-7.204,2.683,7.988,-2.561
139.35,1.075,8.308,-8.054,4.329,4.695,-6.707
139.4,1.001,8.674,-7.422,15.244,5,-2.5
139.45,0.816,8.449,-7.623,-4.146,5.915,-5.915
139.5,0.354,7.657,-7.817,-9.451,-2.134,1.098
139.55,-0.249,8.215,-8.835,-15.488,-1.159,0.915
139.6,0.797,7.817,-6.931,-12.256,5.732,-2.439
139.65,0.874,9.529,-7.396,-11.159,1.098,-4.878
139.7,0.783,8.667,-7.384,-12.073,-0.305,-0.488
139.75,1.35,7.566,-6.859,-12.988,3.11,-1.28
139.8,1.209,8.538,-5.928,-16.829,1.524,-4.695
139.85,0.986,7.925,-6.553,-11.402,2.805,13.72
139.9,0.658,8.645,-6.536,-10.305,6.768,-2.134
139.95,0.711,7.597,-6.883,-10.915,-0.61,-4.024
140,0.019,8.83,-6.404,-16.829,2.805,-4.268
140.05,0.967,8.94,-6.105,-15.427,4.878,-3.841
140.1,0.797,8.906,-6.215,-12.012,3.78,-4.634
140.15,0.836,9.27,-5.555,-3.963,2.866,-5.976
140.2,1.12,10.549,-6.675,-2.317,15.427,-7.012
140.25,0.4,9.335,-5.964,-1.037,0.549,-4.146
140.3,0.474,8.954,-5.995,15.549,1.28,-2.134
140.35,1.176,8.83,-6.048,-0.305,2.744,-2.256
140.4,0.802,9.014,-6.266,0,2.622,-2.073
140.45,0.804,8.796,-6.1,15.244,2.866,-2.317
140.5,0.907,8.981,-6.033,15.183,2.5,-2.378
140.55,0.85,8.935,-6.019,0.244,2.561,-2.744
140.6,0.871,9.29,-6.187,0.122,2.744,-2.134
140.65,0.781,9.153,-6.014,-15.244,2.317,-2.317
140.7,0.742,9.146,-6.124,-0.305,2.5,-2.256
140.75,0.874,9.033,-5.99,15.488,2.561,-2.439
140.8,0.73,9.179,-6.153,-0.122,2.5,-2.134
140.85,0.804,9.182,-5.981,0.061,2.744,-2.012
140.9,0.804,9.182,-5.981,0.061,2.744,-2.012
140.95,0.678,8.899,-6.282,-0.976,2.073,-2.256
141,0.656,9.182,-6.273,0.244,2.317,-2.195
141.05,0.907,9.033,-5.997,-0.061,2.805,-2.195
141.1,0.874,8.887,-6.069,0.183,2.5,-2.134
141.15,0.833,8.945,-5.981,-15.61,2.683,-2.256
141.2,0.931,8.952,-6.383,-15.61,4.634,-2.256
141.25,0.905,9.093,-6.977,2.988,12.134,-1.098
141.3,0.393,9.069,-6.608,5.488,8.354,1.707
141.35,0.702,8.813,-5.239,7.561,4.939,5.488
141.4,0.23,8.643,-5.581,4.817,3.902,5.854
141.45,1.499,9.711,-5.061,10.183,6.159,4.634
141.5,1.056,9.364,-7.022,9.512,7.134,5.549
141.55,0.663,9.567,-6.955,9.939,5.793,2.927
141.6,1.958,8.712,-6.349,9.756,8.11,4.512
141.65,1.142,8.112,-5.65,12.805,5.122,5.915
141.7,1.202,8.614,-7.458,12.561,2.805,5.915
141.75,1.29,8.832,-6.749,16.768,5.427,4.878
141.8,1.183,8.301,-6.218,10.61,2.683,5.61
141.85,2.224,8.557,-7.12,30.854,1.707,7.378
141.9,1.092,7.968,-6.586,11.037,2.317,7.012
141.95,1.144,8.21,-7.3,7.866,-0.305,2.256
142,1.858,8.921,-7.068,11.89,2.256,0.244
142.05,1.434,7.13,-7.379,2.439,1.707,-0.061
142.1,2.002,8.545,-7.393,4.085,1.524,-1.463
142.15,2.088,8.76,-7.468,-1.037,-3.598,-7.622
142.2,3.563,8.413,-7.374,-4.451,2.195,-7.378
142.25,-1.19,10.781,-11.25,14.146,7.073,-13.659
142.3,1.367,8.777,-3.282,10.244,-4.329,0.427
142.35,0.567,8.753,-6.531,27.927,-16.098,7.866
142.4,0.795,6.098,-5.569,30.488,-37.5,5
142.45,2.794,7.087,-8.09,22.073,-42.805,2.622
142.5,2.437,7.726,-3.926,49.573,-35.122,12.317
142.55,1.738,6.27,-11.679,65.793,-26.707,12.866
142.6,-1.611,6.642,-11.954,63.537,-7.256,20.854
142.65,2.988,5.344,-8.744,96.402,-6.22,23.841
142.7,1.365,4.01,-8.622,134.207,-45.671,0.244
142.75,1.528,7.487,-13.36,-26.037,-29.329,-13.232
142.8,0.108,3.12,-8.76,9.817,-45.671,-5.915
142.85,4.164,5.559,-10.695,-17.744,-9.207,-8.11
142.9,-0.204,5.65,-11.281,-1.341,2.134,-1.037
142.95,0.251,6.457,-9.764,6.28,11.402,1.22
143,0.778,5.38,-9.718,14.512,3.049,-2.683
143.05,0.484,5.653,-9.931,8.293,4.024,-7.744
143.1,0.151,5.409,-10.266,5.61,1.524,0.61
143.15,0.362,5.329,-9.819,2.683,4.085,-2.134
143.2,0.206,5.346,-10.118,2.439,3.232,-2.561
143.25,0.371,5.229,-10.417,-1.22,2.866,-2.317
143.3,0.345,5.361,-10.202,-1.524,3.293,-2.317
143.35,0.235,5.282,-10.118,-0.244,2.622,-2.256
143.4,0.366,5.437,-10.185,-15.549,2.744,-2.134
143.45,0.225,5.42,-10.044,0.061,3.293,-2.683
143.5,0.524,5.634,-10.08,1.585,1.402,-1.829
143.55,0.256,5.145,-10.59,-15.244,2.134,-1.951
143.6,0.263,5.26,-10.386,-0.732,2.744,-2.744
143.65,0.103,5.243,-10.149,0.427,2.256,-2.5
143.7,0.448,4.956,-9.991,-0.854,3.232,-2.744
143.75,0.51,4.973,-10.326,15.366,2.439,-2.561
143.8,0.091,4.994,-9.708,0,2.195,-2.561
143.85,0.809,4.911,-9.737,0,2.866,-2.439
143.9,0.218,5.605,-10.664,0.793,2.866,-2.012
143.95,0.225,5.353,-10.223,-1.341,2.5,-2.561
144,0.366,5.344,-10.554,0,2.378,-2.073
144.05,0.5,5.449,-9.943,0.61,2.805,-2.317
144.1,0.488,5.088,-9.955,15.366,2.317,-2.195
144.15,0.747,4.951,-10.092,-0.671,2.378,-2.317
144.2,0.476,5.284,-10.082,-0.427,2.744,-2.256
144.25,0.4,5.222,-10.058,-0.427,2.5,-2.317
144.3,0.156,5.31,-10.266,0.244,2.622,-2.378
144.35,0.208,5.332,-10.149,1.22,2.988,-2.195
144.4,0.022,4.939,-10.147,0.183,2.134,-2.134
144.45,0.359,5.076,-10.149,-1.159,2.439,-2.378
144.5,0.043,5.296,-11.011,-0.244,2.744,-2.134
144.55,0.412,5.054,-10.724,0.305,2.561,-3.049
144.6,0.522,5.404,-10.159,0.488,3.232,-2.317
144.65,0.206,5.31,-10.312,-0.976,3.659,-2.622
144.7,0.472,5.38,-10.707,0.061,2.988,-2.622
144.75,-0.302,5.27,-10.274,0.183,1.159,-2.317
144.8,0.299,5.332,-9.984,2.073,1.89,-2.5
144.85,0.055,5.25,-10.08,-0.305,3.476,-3.171
144.9,0.048,5.265,-10.491,15,2.134,-2.5
144.95,0.251,5.497,-10.839,14.634,2.744,-2.073
145,-0.024,5.95,-10.089,0.915,2.927,-2.5
145.05,-0.139,5.464,-10.216,15.244,2.439,-1.951
145.1,0.79,5.43,-10.017,2.439,0.793,-2.012
145.15,0.498,4.903,-9.637,-0.366,0.671,-2.134
145.2,0.517,5.442,-10.211,-0.183,2.134,-2.439
145.25,0.35,5.337,-10.142,9.085,3.049,-2.195
145.3,-0.491,5.236,-9.802,36.707,0.854,-1.829
145.35,0.467,4.956,-10.175,39.146,3.232,-2.256
145.4,0.455,4.307,-10.558,42.561,1.402,-2.317
145.45,0.457,3.895,-10.886,40.549,2.744,-2.256
145.5,-0.105,3.888,-10.609,43.049,2.439,-1.829
145.55,0.263,3.474,-11.303,46.402,2.317,-2.195
145.6,0,3.122,-11.198,48.293,3.171,-2.5
145.65,0.026,2.483,-11.399,31.341,2.378,-2.317
145.7,0.496,1.999,-11.384,46.159,2.256,-1.768
145.75,0.517,1.875,-11.09,41.829,2.439,-1.89
145.8,0.388,1.654,-11.461,46.159,2.622,-1.951
145.85,0.405,0.852,-11.42,45,3.659,-6.829
145.9,-0.105,0.747,-11.617,47.683,4.756,-8.171
145.95,0.29,0.225,-11.526,43.293,4.634,-7.439
146,0.316,-0.019,-12.392,21.585,9.207,-3.11
146.05,0.893,-0.211,-11.384,-1.28,0.671,-2.256
146.1,0.251,0.244,-11.66,-0.122,2.317,-2.5
146.15,0.611,-0.074,-11.736,-5.366,2.561,-0.549
146.2,0.836,0.208,-11.581,-17.744,-2.988,-0.488
146.25,0.369,0.752,-11.126,-15.671,2.073,1.585
146.3,0.376,0.4,-11.724,-23.354,15.488,-1.89
146.35,0.306,0.742,-11.387,-45.61,2.012,-1.037
146.4,0.565,1.216,-11.542,-59.878,2.378,-2.561
146.45,0.601,1.434,-11.782,-58.476,4.024,-1.28
146.5,-0.005,1.999,-11.456,-53.963,2.988,-0.976
146.55,0.287,2.533,-11.461,-51.341,3.11,-0.366
146.6,0.682,3.156,-10.745,-41.22,4.024,-2.988
146.65,0.711,3.22,-11.138,-40.488,1.402,-0.427
146.7,0.383,3.709,-11.111,-45.061,2.683,-1.707
146.75,0.455,4.025,-10.669,-44.268,2.195,-2.5
146.8,0.323,4.108,-10.999,-43.354,1.89,-2.988
146.85,0.35,4.812,-10.57,-41.037,3.659,-4.207
146.9,0.081,4.774,-10.283,-30.427,1.951,-2.317
146.95,0.038,5.55,-9.943,-12.378,0.549,-1.707
147,0.251,5.136,-9.606,-5.671,3.354,-1.89
147.05,0.508,5.27,-10.386,15.549,2.317,-2.073
147.1,0.484,5.425,-9.981,1.707,3.049,-2.378
147.15,0.28,5.351,-10.168,0.854,2.988,-2.378
147.2,0.419,5.164,-9.838,-0.122,2.439,-2.378
147.25,0.381,5.234,-10.168,0.122,2.5,-2.378
147.3,0.345,5.227,-10.125,15.549,2.622,-2.317
147.35,0.5,5.243,-10.084,0.305,2.5,-2.378
147.4,0.201,5.241,-10.197,-0.244,2.622,-2.317
147.45,0.261,5.306,-10.039,0.122,2.561,-2.256
147.5,0.256,5.327,-10.166,0.305,2.622,-2.5
147.55,0.292,5.272,-10.082,-15.61,2.195,-2.439
147.6,0.582,5.349,-10.204,-0.366,2.5,-2.134
147.65,0.196,5.066,-10.324,-0.061,2.805,-2.317
147.7,0.565,5.262,-10.116,0.122,2.561,-2.317
147.75,0.18,5.253,-10.065,0,2.866,-2.561
147.8,0.323,5.325,-10.065,0.061,2.866,-2.622
147.85,0.35,5.423,-9.962,0.427,2.134,-2.317
147.9,0.172,5.432,-10.173,-0.305,1.951,-2.317
147.95,0.333,5.092,-10.159,-0.427,2.134,-2.5
148,0.395,5.2,-10.156,0.122,3.049,-2.622
148.05,0.596,5.241,-10.01,-14.939,2.988,-3.293
148.1,0.359,5.239,-10.264,-0.305,2.744,-2.561
148.15,0.512,5.341,-10.25,-0.366,2.256,-2.256
148.2,0.591,5.258,-10.149,1.28,2.439,-2.5
148.25,0.551,5.315,-9.876,12.317,3.72,-5.915
148.3,0.086,5.097,-9.84,32.683,3.11,-1.89
148.35,0.393,5.131,-10.297,38.963,0.854,-1.89
148.4,0.278,4.642,-10.647,49.878,3.11,-2.073
148.45,0.366,4.362,-11.234,50.488,1.89,0.427
148.5,0.132,4.19,-10.609,46.463,15.427,-1.037
148.55,0.539,3.893,-11.351,45.915,2.317,-2.378
148.6,0.302,3.026,-11.011,52.256,3.11,-1.768
148.65,0.17,2.782,-11.076,52.683,1.951,-2.744
148.7,0.429,2.358,-11.19,50.427,1.646,-1.89
148.75,0.034,1.772,-11.54,42.805,3.902,-2.5
148.8,0.551,1.408,-11.528,42.805,1.585,-1.585
148.85,0.261,0.994,-12.213,48.598,3.902,12.134
148.9,0.39,0.721,-11.686,49.024,5.427,-6.829
148.95,0.017,0.364,-12.119,38.902,5.488,-1.89
149,1.07,3.735,-15.325,7.073,7.378,1.037
149.05,0.555,0.05,-12.289,5.061,0.854,-0.671
149.1,0.515,-0.098,-11.554,-0.061,3.598,-1.768
149.15,0.563,0.208,-11.629,-14.939,2.012,-0.793
149.2,0.742,-0.108,-11.356,0.244,3.232,-1.829
149.25,0.728,-0.05,-11.439,0.488,1.707,-1.951
149.3,0.354,-0.208,-11.076,15.122,2.256,-2.012
149.35,0.52,-0.134,-11.734,-15.305,2.744,-2.195
149.4,0.5,-0.136,-11.82,15.305,2.317,-2.195
149.45,0.584,0.024,-11.535,0.183,3.049,-2.256
149.5,0.5,0.038,-11.916,0.244,2.5,-2.317
149.55,0.555,-0.117,-11.475,-0.061,2.378,-2.195
149.6,0.311,-0.153,-11.411,-15.61,2.439,-2.378
149.65,0.46,0.053,-11.437,0.183,2.5,-2.317
149.7,0.548,0.077,-11.787,-15.61,2.195,-2.378
149.75,0.553,-0.146,-11.617,0,2.378,-2.195
149.8,0.359,-0.01,-11.624,-0.183,2.561,-2.317
149.85,0.532,-0.057,-11.55,0,2.622,-2.317
149.9,0.565,0.132,-11.626,-0.122,2.5,-2.256
149.95,0.409,-0.01,-11.504,-0.183,2.561,-2.256
150,0.369,-0.141,-11.581,-15.61,2.378,-2.256
150.05,0.448,-0.077,-11.535,-15.61,2.561,-2.195
150.1,0.467,-0.081,-11.566,0,2.378,-2.134
150.15,0.486,-0.093,-11.607,-0.183,2.561,-2.439
150.2,0.316,-0.079,-11.495,0,2.622,-2.256
150.25,0.443,-0.036,-11.511,15.488,2.561,-2.317
150.3,0.527,-0.108,-11.741,-0.427,2.561,-2.256
150.35,0.199,-0.273,-11.54,-4.573,1.951,-1.768
150.4,0.855,-0.096,-11.049,-62.378,2.378,-2.866
150.45,0.065,0.484,-12.366,-51.463,-1.402,-2.317
150.5,0.237,1.298,-12.05,-45.671,1.22,-2.927
150.55,-0.649,1.695,-10.894,-50.061,4.024,-2.5
150.6,0.503,2.093,-11.542,-45.854,2.927,-3.049
150.65,0.591,2.411,-10.997,-48.049,2.744,-2.622
150.7,0.297,2.78,-11.408,-43.598,2.744,-2.988
150.75,0.357,2.813,-11.236,-48.72,2.622,-2.5
150.8,0.409,3.412,-11.085,-46.402,3.476,-2.927
150.85,0.393,3.972,-10.649,-31.585,3.232,-2.805
150.9,0.278,4.116,-10.499,-47.561,1.89,-2.317
150.95,0.381,4.3,-10.578,-47.256,2.073,-2.622
151,0.122,5.622,-9.778,-37.683,6.707,-4.695
151.05,0.122,5.622,-9.778,-37.683,6.707,-4.695
151.1,0.28,5.499,-10.29,1.28,1.159,-1.524
151.15,0.558,5.198,-9.874,-0.549,3.11,-2.378
151.2,0.065,5.454,-10.199,-2.378,3.72,-2.622
151.25,0.321,5.423,-10.065,5.793,2.073,-2.317
151.3,0.587,5.442,-9.316,20.549,2.317,-2.683
151.35,0.041,5.064,-10.242,27.988,2.5,-2.317
151.4,0.551,4.829,-10.283,41.951,2.805,-2.5
151.45,0.302,4.616,-10.489,37.622,3.415,-2.256
151.5,0.23,4.041,-10.812,43.841,2.195,-2.134
151.55,0.601,3.912,-11.066,39.695,2.439,-2.134
151.6,0.172,3.658,-10.908,40.671,1.524,-2.195
151.65,0.407,3.158,-11.571,46.341,1.341,-1.768
151.7,0.543,2.634,-11.236,43.72,1.951,-2.317
151.75,0.314,2.543,-10.908,43.232,2.317,-2.073
151.8,0.275,1.81,-11.669,45.305,3.659,-2.317
151.85,0.788,1.99,-10.925,40.305,1.524,-1.89
151.9,0.235,1.41,-11.396,41.098,3.598,-2.317
151.95,0.577,1.302,-11.598,40.854,2.744,-2.378
152,0.347,1.015,-11.574,34.817,4.268,-2.866
152.05,0.345,0.163,-12.119,-7.5,0.793,-2.439
152.1,0.218,0.821,-11.19,2.134,3.354,-2.317
152.15,0.409,0.654,-11.55,-0.427,2.195,-2.378
152.2,0.376,0.682,-11.387,-0.549,2.073,-2.134
152.25,0.163,0.587,-11.624,0.122,2.744,-2.256
152.3,0.436,0.493,-11.542,-0.305,2.622,-2.439
152.35,0.594,0.591,-11.89,-4.695,2.561,-2.5
152.4,0.414,0.472,-11.947,-13.78,1.951,-2.134
152.45,0.467,0.706,-11.657,-24.085,1.646,-1.951
152.5,0.235,0.96,-11.756,-41.585,2.744,-0.976
152.55,0.381,1.147,-11.753,-45.305,3.049,-2.195
152.6,-0.002,1.719,-11.351,-50.671,2.805,-2.378
152.65,0.769,2.856,-9.962,-40.793,3.293,-3.11
152.7,0.431,2.354,-11.301,-42.5,1.037,-1.402
152.75,0.067,3.139,-10.647,-40,3.476,-2.988
152.8,0.17,3.371,-11.509,-41.768,4.39,-2.988
152.85,0.532,3.709,-10.63,-40.915,3.415,-2.439
152.9,0.326,3.934,-11.31,-42.378,2.683,-2.805
152.95,0.369,4.135,-10.874,-41.341,2.683,-2.683
153,0.158,4.82,-10.494,-37.988,1.89,-2.439
153.05,0.369,4.805,-10.867,-33.598,3.171,-5.305
153.1,0.433,5.009,-10.451,-21.951,4.268,-4.695
153.15,0.39,5.255,-9.787,-6.768,1.524,-1.89
153.2,0.551,5.088,-10.697,0.61,2.317,-2.378
153.25,0.156,5.325,-10.039,-0.488,3.049,-2.378
153.3,0.223,5.231,-10.101,0.427,2.744,-2.439
153.35,0.366,5.476,-10.094,0.305,2.744,-2.378
153.4,0.342,5.217,-9.974,13.963,1.707,-2.378
153.45,0.905,5.313,-10.096,16.402,2.378,-2.256
153.5,0.56,4.839,-10.374,41.159,2.378,-2.073
153.55,0.713,4.432,-10.161,45.244,1.768,-1.89
153.6,0.093,3.96,-10.803,43.415,2.5,-2.073
153.65,0.373,3.857,-10.944,48.11,1.951,-2.439
153.7,0.601,3.632,-10.922,47.378,2.073,-2.5
153.75,0.405,3.156,-10.951,52.073,2.195,-1.951
153.8,0.223,2.545,-11.37,49.024,1.89,-2.012
153.85,0.694,1.899,-11.815,48.293,2.317,-2.012
153.9,0.431,1.695,-11.159,45.793,2.683,-2.5
153.95,0.419,1.506,-11.351,40.61,3.415,-2.256
154,0.321,1.104,-11.37,50.61,3.963,-2.866
154.05,0.168,0.57,-11.593,45.122,4.695,-6.951
154.1,0.294,0.034,-11.66,35.183,5.976,-6.89
154.15,0.105,-0.098,-11.679,16.402,10.976,-3.049
154.2,0.534,-0.283,-11.844,-22.622,-7.256,-0.915
154.25,0.524,0.117,-11.526,-45,-4.573,-2.134
154.3,0.761,0.603,-11.631,-43.78,-1.098,-2.012
154.35,0.247,0.747,-11.715,-52.256,1.768,-2.378
154.4,0.194,1.721,-10.956,-48.78,3.72,-3.049
154.45,0.675,1.587,-10.865,-47.5,3.232,-2.561
154.5,0.213,2.421,-11.787,-48.72,3.049,-2.439
154.55,0.972,2.569,-11.066,-48.72,3.11,-2.744
154.6,0.405,3.033,-11.248,-51.098,2.134,-2.927
154.65,0.273,3.218,-10.937,-48.049,2.866,-2.622
154.7,0.18,3.807,-10.573,-49.634,4.085,-2.927
154.75,0.752,4.02,-10.798,-46.585,3.171,-2.683
154.8,-0.115,4.367,-10.654,-44.024,2.561,-2.622
154.85,0.469,5.1,-10.058,-43.902,3.11,-5.61
154.9,0.007,5.229,-9.677,-46.768,5.671,-4.878
154.95,0.426,5.365,-9.893,-2.622,1.585,-2.195
155,0.388,5.267,-10.082,-1.098,1.89,-2.439
155.05,0.39,5.404,-10.168,-0.488,2.378,-2.439
155.1,0.414,5.425,-9.941,8.049,1.402,-2.378
155.15,0.211,5.356,-9.893,19.695,2.378,-2.561
155.2,0.462,5.296,-10.027,33.902,2.561,-2.256
155.25,0.311,4.932,-10.52,43.049,2.012,-2.012
155.3,0.242,4.499,-10.578,38.537,1.951,-2.012
155.35,0.309,4.183,-10.709,39.207,2.622,-1.646
155.4,0.587,3.972,-10.824,41.89,2.134,-2.134
155.45,0.318,3.428,-11.329,40.366,3.049,-2.378
155.5,0.074,3.314,-10.927,43.72,2.561,-2.256
155.55,0.388,2.737,-11.169,42.317,2.866,-2.317
155.6,0.663,2.55,-11.109,44.329,1.646,-1.89
155.65,0.419,1.736,-11.72,45.183,2.012,-2.378
155.7,0.306,1.681,-11.564,40.732,2.622,-2.683
155.75,0.062,1.434,-11.274,41.463,3.171,-2.378
155.8,0.484,0.994,-11.538,40.671,4.207,-2.622
155.85,0.651,0.852,-11.71,30.732,4.024,-3.72
155.9,0.333,0.448,-12.045,-4.878,1.463,-2.378
155.95,0.345,0.814,-11.25,2.012,2.561,-2.5
156,0.405,0.491,-11.468,-4.329,2.561,-2.378
156.05,0.397,0.567,-11.751,-28.476,1.707,-2.134
156.1,0.266,0.862,-11.519,-31.707,0.61,-0.976
156.15,0.757,1.434,-12.052,-45.427,2.134,-2.317
156.2,-0.048,1.403,-10.783,-49.512,3.354,-1.829
156.25,0.278,2.32,-10.637,-39.085,5.061,-2.073
156.3,0.005,2.533,-11.353,-41.951,3.232,-2.927
156.35,0.508,2.907,-11.317,-42.988,2.805,-2.317
156.4,0.5,2.928,-10.932,-45,2.927,-2.622
156.45,0.347,3.436,-11.193,-39.756,2.439,-2.622
156.5,0.534,3.96,-10.161,-41.768,3.902,-2.927
156.55,0.299,4.027,-10.807,-37.5,2.805,-2.683
156.6,0.385,4.341,-10.819,-41.524,3.415,-2.927
156.65,0.417,5.013,-10.35,-39.451,2.744,-2.439
156.7,0.9,4.911,-9.687,-31.402,7.744,-6.951
156.75,0.373,5.227,-10.108,-5.488,5,-5
156.8,0.347,5.231,-10.01,-0.793,2.866,-2.683
156.85,0.486,5.229,-10.147,-0.183,3.354,-5.793
156.9,0.208,5.349,-9.969,0.305,3.11,-2.439
156.95,0.354,5.255,-10.266,7.073,1.524,-2.5
157,0.505,5.325,-10.017,14.451,0.244,-2.195
157.05,0.424,5.205,-9.584,33.232,3.293,-2.439
157.1,0.52,4.602,-9.977,36.159,1.28,-1.89
157.15,0.007,4.58,-10.546,41.951,1.646,-2.073
157.2,0.426,4.219,-10.659,40.671,1.707,-1.768
157.25,0.093,3.773,-11.14,40.915,1.951,-1.829
157.3,0.381,3.491,-10.678,42.439,2.256,1.28
157.35,0.608,3.007,-11.021,49.207,3.354,-0.305
157.4,0.038,2.878,-10.783,45.732,1.28,-1.463
157.45,0.244,2.248,-11.451,45.549,1.22,-0.549
157.5,0.345,2.277,-11.243,47.622,2.5,-0.732
157.55,0.541,1.358,-11.878,42.195,2.5,-2.317
157.6,0.414,1.097,-11.528,40.305,2.317,-2.195
157.65,0.419,0.776,-11.487,39.817,4.939,-2.805
157.7,0.414,0.306,-12.04,19.268,3.659,-4.451
157.75,0.431,0.311,-12.091,-3.171,1.22,-3.537
157.8,0.508,1.511,-12.16,12.622,4.939,-1.463
157.85,0.309,0.366,-11.38,-8.232,1.341,-2.012
157.9,0.043,0.682,-11.621,-2.927,1.89,-2.439
157.95,0.338,0.584,-11.629,0,2.622,-2.134
158,0.397,0.716,-11.583,0.061,2.439,-2.195
158.05,0.654,0.697,-11.313,0.793,3.049,-2.5
158.1,0.385,0.45,-11.545,-0.549,2.134,-2.317
158.15,0.4,0.632,-11.782,15.488,3.049,-2.317
158.2,0.395,0.467,-11.523,-0.488,1.829,-2.073
158.25,0.29,0.472,-11.389,0.366,2.561,-2.439
158.3,0.328,0.522,-11.734,-0.244,2.256,-2.439
158.35,0.395,0.464,-11.521,-15.366,2.5,-2.317
158.4,0.158,0.453,-11.511,-0.183,2.561,-2.378
158.45,0.318,0.527,-11.605,-0.244,2.561,-2.439
158.5,0.366,0.594,-11.586,-0.183,2.012,-2.378
158.55,0.426,0.661,-11.645,-0.122,2.439,-2.256
158.6,0.256,0.481,-11.626,0.183,2.927,-2.195
158.65,0.39,0.424,-11.542,-0.183,2.805,-2.317
158.7,0.522,0.728,-11.564,0.183,2.134,-2.134
158.75,0.309,0.508,-11.533,-0.305,2.622,-2.256
158.8,0.45,0.582,-11.614,0,2.622,-2.012
158.85,0.316,0.517,-11.638,-0.183,2.134,-2.073
158.9,0.34,0.553,-11.559,0.183,2.561,-2.439
158.95,0.239,0.484,-11.461,-0.061,2.622,-2.256
159,0.491,0.503,-11.37,15.549,2.744,-2.195
159.05,0.345,0.541,-11.6,15.488,2.622,-2.256
159.1,0.204,0.491,-11.598,0.061,2.622,-2.317
159.15,0.45,0.469,-11.502,-0.122,2.866,-2.134
159.2,0.338,0.582,-11.54,-0.183,2.5,-2.256
159.25,0.376,0.488,-11.607,-0.244,2.195,-2.195
159.3,0.34,0.333,-11.569,-0.061,2.317,-2.317
159.35,0.17,0.498,-11.763,-0.061,2.5,-2.5
159.4,0.383,0.464,-11.502,-0.122,2.683,-2.256
159.45,0.165,0.536,-11.744,-0.061,2.622,-2.256
159.5,0.469,0.551,-11.507,-0.061,2.439,-2.256
159.55,0.35,0.575,-11.636,-0.183,2.134,-2.378
159.6,0.309,0.56,-11.636,-15.61,2.5,-2.317
159.65,0.249,0.503,-11.547,-0.122,2.439,-2.317
159.7,0.328,0.733,-11.645,-0.061,2.622,-2.256
159.75,0.479,0.529,-11.557,-15.61,2.317,-2.317
159.8,0.261,0.309,-11.626,15.549,2.622,-2.256
159.85,0.335,0.606,-11.629,0.061,2.805,-2.195
159.9,0.354,0.46,-11.554,-15.61,2.439,-2.317
159.95,0.366,0.56,-11.53,0.122,2.622,-2.256
160,0.393,0.522,-11.449,-0.183,2.378,-2.439
160.05,0.328,0.522,-11.466,0,2.378,-2.256
160.1,0.412,0.464,-11.677,-15.61,2.622,-2.256
160.15,0.443,0.589,-11.566,-0.183,2.378,-2.378
160.2,0.393,0.541,-11.727,-0.244,2.317,-2.256
160.25,0.402,0.555,-11.595,0.549,2.073,-2.256
160.3,0.369,0.453,-11.588,3.902,3.049,-2.866
160.35,0.213,0.752,-11.444,2.317,2.561,-2.683
160.4,0.235,0.508,-11.447,-0.427,2.195,-2.317
160.45,0.352,0.496,-11.478,3.11,3.293,-2.378
160.5,0.311,0.601,-11.463,0.732,3.171,-2.5
160.55,0.663,0.364,-11.631,4.634,2.561,-2.927
160.6,0.426,0.438,-11.672,2.622,2.744,-2.256
160.65,0.436,0.194,-11.691,-3.963,2.073,-2.317
160.7,0.749,0.381,-11.619,1.098,3.354,-2.622
160.75,0.51,0.543,-11.648,5,3.293,-2.439
160.8,0.62,0.448,-11.384,3.963,2.5,-3.415
160.85,0.239,0.333,-11.705,5.976,2.5,-5.549
160.9,0.239,0.048,-11.602,4.268,3.11,-2.439
160.95,0.706,0.457,-11.564,9.451,4.085,-2.256
161,0.73,0.232,-11.631,1.22,2.134,-2.683
161.05,0.524,0.057,-11.37,0.488,1.829,-4.39
161.1,0.196,0.144,-11.492,8.354,4.39,-2.805
161.15,0.694,0.081,-11.708,0.366,2.683,-1.707
161.2,0.168,0.069,-11.763,-0.732,2.622,-2.927
161.25,0.302,0.007,-11.552,0.061,2.561,-1.707
161.3,0.283,-0.026,-11.921,-0.244,2.683,-2.5
161.35,0.589,0.168,-11.756,-1.341,2.256,-1.646
161.4,0.156,1.53,-10.168,7.988,4.634,-2.134
161.45,0.45,0.462,-11.044,-2.439,0.366,-2.744
161.5,0.625,0.038,-11.554,1.768,2.988,-1.402
161.55,-0.333,0.105,-11.181,-0.793,2.622,-1.707
161.6,0.747,0.235,-11.7,15.549,2.988,-1.951
